"CITY","SEX","AGEATB","DOSE","TIME","INDEX","PYR","ALLDEATH","ALLDIS","ALLNEO","ALLMAL","LEUK","NONLEUK","DIGEST","ESOPH","STOMACH","COLON","RECTUM","LIVER","GALLBLDR","PANCREAS","OTHRDIG","RESP","LUNG","FBREAST","FGENITAL","CERVIX","OVARY","PROSTATE","URINARY","LYMPHOMA","MYELOMA","OTHRCA"
0,1,5,52.42,64,44,1.1404,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,5,52.42,68,45,1.1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,52.42,72,46,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,52.42,76,47,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,52.42,80,48,1.1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0,52,49,127.5302,39,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,15,0,56,50,118.6275,31,26,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,15,0,60,51,117.5537,20,14,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,1,15,0,64,52,116.869,16,13,2,2,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,15,0,68,53,116.2341,14,12,7,6,1,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,15,0,72,54,115.5856,23,18,9,9,1,8,4,0,2,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
0,1,15,0,76,55,114.4911,25,23,13,13,1,12,2,0,1,0,0,0,1,0,0,0,0,6,1,0,2,0,0,0,0,1
0,1,15,0,80,56,113.262,34,29,13,13,0,13,5,0,3,1,0,0,0,1,0,1,1,1,3,1,0,0,0,0,0,3
0,1,15,0.33,52,49,67.4182,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0.33,56,50,63.1572,9,7,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0.33,60,51,62.7286,8,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,15,0.33,64,52,62.3003,13,12,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0.33,68,53,62.0055,6,6,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,0.33,72,54,61.767,8,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1,15,0.33,76,55,61.2804,13,11,4,3,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1,15,0.33,80,56,60.5427,20,19,8,8,0,8,1,0,0,0,0,0,1,0,0,0,0,2,4,2,1,0,0,0,0,0
0,1,15,2.21,52,49,49.0526,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,2.21,56,50,45.771,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,2.21,60,51,45.3714,11,9,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,15,2.21,64,52,45.0137,8,8,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,15,2.21,68,53,44.5042,12,11,4,4,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
0,1,15,2.21,72,54,44.0826,12,8,4,4,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,15,2.21,76,55,43.5188,13,12,4,4,1,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,15,2.21,80,56,43.1437,8,7,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,15,7.03,52,49,12.3664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,7.03,56,50,11.5547,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,7.03,60,51,11.4627,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,7.03,64,52,11.3249,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,7.03,68,53,11.2564,4,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,1,15,7.03,72,54,11.1124,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,7.03,76,55,11.0581,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,7.03,80,56,10.9508,3,3,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,13.9,52,49,9.2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,13.9,56,50,8.6564,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,13.9,60,51,8.5213,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,13.9,64,52,8.4037,3,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,13.9,68,53,8.2913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,13.9,72,54,8.2119,3,3,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,13.9,76,55,8.0438,6,5,3,3,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
0,1,15,13.9,80,56,7.8502,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,24.35,52,49,3.5334,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,24.35,56,50,3.252,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,24.35,60,51,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,24.35,64,52,3.2263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,24.35,68,53,3.1953,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,15,24.35,72,54,3.1428,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,15,24.35,76,55,3.089,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
0,1,15,24.35,80,56,3.029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,34.64,52,49,2.958,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,15,34.64,56,50,2.7453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,34.64,60,51,2.7201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,34.64,64,52,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,34.64,68,53,2.7119,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,15,34.64,72,54,2.6529,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,34.64,76,55,2.5889,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,15,34.64,80,56,2.5403,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,15,52.42,52,49,2.6795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,52.42,56,50,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,52.42,60,51,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,52.42,64,52,2.5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,52.42,68,53,2.4761,3,2,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,15,52.42,72,54,2.3732,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,15,52.42,76,55,2.2703,3,3,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,15,52.42,80,56,2.1302,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,0,52,57,169.4152,44,42,9,8,1,7,4,1,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
0,1,27,0,56,58,157.6662,48,45,11,10,0,10,4,0,4,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,1
0,1,27,0,60,59,155.9305,40,39,12,12,0,12,6,0,2,0,1,0,0,2,1,1,1,0,4,1,1,0,0,0,0,0
0,1,27,0,64,60,154.4049,40,37,17,17,0,17,7,0,7,0,0,0,0,0,0,1,1,1,2,0,2,0,0,1,0,3
0,1,27,0,68,61,152.4738,51,50,17,16,1,15,6,0,6,0,0,0,0,0,0,1,0,1,5,1,1,0,0,1,0,0
0,1,27,0,72,62,150.1548,68,65,24,24,0,24,9,1,7,0,0,0,0,1,0,1,1,3,6,2,1,0,0,1,0,3
0,1,27,0,76,63,146.5541,115,110,41,40,3,37,16,1,9,2,0,0,2,1,1,5,5,3,6,1,2,0,0,2,0,3
0,1,27,0,80,64,142.2319,97,94,32,30,0,30,13,0,5,2,2,2,1,1,0,3,3,1,3,2,3,0,0,2,0,5
0,1,27,0.33,52,57,98.369,35,33,5,5,0,5,3,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
0,1,27,0.33,56,58,91.2951,22,21,6,5,0,5,2,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
0,1,27,0.33,60,59,90.4323,30,30,8,7,0,7,4,0,2,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
0,1,27,0.33,64,60,89.058,30,27,15,15,1,14,8,0,4,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
0,1,27,0.33,68,61,87.8074,31,27,11,9,0,9,3,0,3,0,0,0,0,0,0,2,2,1,3,2,0,0,0,0,0,0
0,1,27,0.33,72,62,86.3641,42,39,21,20,0,20,7,0,6,0,0,0,1,0,0,1,1,2,7,1,1,0,1,0,0,1
0,1,27,0.33,76,63,84.5735,50,49,17,17,0,17,8,0,5,0,0,0,0,3,0,3,3,0,3,2,0,0,0,0,0,3
0,1,27,0.33,80,64,82.1273,63,60,26,23,2,21,8,0,3,2,2,0,1,0,0,10,10,1,0,0,0,0,0,1,0,1
0,1,27,2.21,52,57,69.8573,26,23,7,6,1,5,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0
0,1,27,2.21,56,58,64.9616,16,16,5,5,1,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,27,2.21,60,59,64.1705,18,16,5,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,27,2.21,64,60,63.4661,20,19,11,11,0,11,6,0,5,0,0,0,1,0,0,1,1,0,3,0,0,0,1,0,0,0
0,1,27,2.21,68,61,62.5346,29,28,15,15,0,15,8,0,7,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,2
0,1,27,2.21,72,62,61.1499,40,38,23,22,0,22,10,0,9,0,0,0,1,0,0,3,2,1,5,2,0,0,1,2,0,0
0,1,27,2.21,76,63,59.803,30,28,17,16,0,16,7,1,5,1,0,0,0,0,0,2,2,3,1,1,1,0,0,0,0,2
0,1,27,2.21,80,64,58.4353,38,36,18,18,1,17,9,0,6,0,0,3,0,0,0,1,1,0,2,1,0,0,0,0,0,5
0,1,27,7.03,52,57,20.3062,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,7.03,56,58,18.9328,6,6,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,7.03,60,59,18.7076,5,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,27,7.03,64,60,18.4584,7,6,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,1,27,7.03,68,61,18.116,10,10,5,4,0,4,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,27,7.03,72,62,17.7598,9,7,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,7.03,76,63,17.1425,19,18,9,8,1,7,1,0,1,0,0,0,0,0,0,1,1,0,3,2,0,0,0,1,0,1
0,1,27,7.03,80,64,16.5333,14,14,4,4,0,4,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,27,13.9,52,57,10.673,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,27,13.9,56,58,9.901,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,13.9,60,59,9.7794,3,3,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,13.9,64,60,9.6524,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,13.9,68,61,9.5826,5,5,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,27,13.9,72,62,9.3138,6,6,5,5,0,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1
0,1,27,13.9,76,63,9.1149,5,5,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,27,13.9,80,64,8.8811,5,5,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,24.35,52,57,4.141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,24.35,56,58,3.8531,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,24.35,60,59,3.792,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,24.35,64,60,3.6914,4,4,4,4,0,4,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,27,24.35,68,61,3.541,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,24.35,72,62,3.4085,3,3,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,27,24.35,76,63,3.1992,7,7,7,7,0,7,3,0,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1
0,1,27,24.35,80,64,2.9622,5,4,3,3,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,34.64,52,57,2.5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,34.64,56,58,2.3404,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,34.64,60,59,2.3035,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,34.64,64,60,2.2408,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,34.64,68,61,2.1854,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,34.64,72,62,2.061,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,27,34.64,76,63,1.983,4,4,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,34.64,80,64,1.8192,3,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,52.42,52,57,4.0631,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,52.42,56,58,3.7507,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,27,52.42,60,59,3.6419,3,3,3,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,1,27,52.42,64,60,3.5745,3,3,3,3,0,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,27,52.42,68,61,3.4208,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,27,52.42,72,62,3.3352,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,27,52.42,76,63,3.1876,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,27,52.42,80,64,3.0418,4,4,2,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,42,0,52,65,168.7882,112,108,27,25,2,23,9,0,8,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0,0,4
0,1,42,0,56,66,153.8678,135,131,50,48,2,46,16,0,11,1,1,0,0,2,1,4,3,2,15,2,0,0,1,0,0,8
0,1,42,0,60,67,148.615,131,123,40,37,1,36,19,0,15,0,1,0,0,3,0,4,3,5,2,0,1,0,1,0,0,4
0,1,42,0,64,68,143.3204,143,135,44,42,1,41,22,0,15,4,1,0,1,1,0,3,3,3,4,0,1,0,3,0,0,5
0,1,42,0,68,69,136.3939,217,210,57,55,1,54,36,1,21,3,0,2,2,6,1,3,3,1,6,3,1,0,0,1,1,5
0,1,42,0,72,70,126.2813,278,270,67,63,0,63,35,2,24,1,2,1,1,4,0,11,9,0,6,1,2,0,1,1,0,7
0,1,42,0,76,71,113.7137,347,339,69,67,3,64,32,2,15,6,3,2,2,1,1,5,4,0,10,2,1,0,1,2,1,12
0,1,42,0,80,72,98.7486,386,371,76,72,2,70,42,2,27,4,3,1,3,1,1,5,5,1,5,0,0,0,1,2,3,11
0,1,42,0.33,52,65,89.7243,57,56,19,17,0,17,5,0,4,1,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,4
0,1,42,0.33,56,66,82.1867,59,53,18,17,1,16,9,0,6,0,2,0,0,0,1,0,0,2,3,2,0,0,0,0,0,2
0,1,42,0.33,60,67,79.4084,74,70,23,23,0,23,11,0,11,0,0,0,0,0,0,2,1,2,2,1,2,0,0,0,0,4
0,1,42,0.33,64,68,76.3796,88,84,30,30,0,30,12,0,7,2,1,0,0,2,0,1,1,2,8,2,0,0,2,0,0,5
0,1,42,0.33,68,69,72.3154,102,98,36,34,0,34,23,0,13,2,2,0,4,1,1,2,1,1,4,1,1,0,0,0,0,3
0,1,42,0.33,72,70,68.0232,134,126,36,33,2,31,15,0,10,1,3,0,1,0,0,4,4,2,4,0,0,0,1,0,0,5
0,1,42,0.33,76,71,61.3685,191,189,52,50,0,50,22,0,10,2,3,0,3,4,0,10,9,2,7,0,1,0,0,0,1,7
0,1,42,0.33,80,72,53.3247,206,198,43,40,0,40,24,0,13,1,1,1,6,2,0,5,5,0,2,1,1,0,1,0,1,6
0,1,42,2.21,52,65,75.6984,49,46,18,18,0,18,5,0,3,1,1,0,0,0,0,0,0,3,6,0,0,0,0,1,0,3
0,1,42,2.21,56,66,69.003,61,60,18,17,0,17,9,1,5,1,1,0,0,0,1,0,0,2,5,1,0,0,0,0,0,1
0,1,42,2.21,60,67,66.5459,54,53,24,24,1,23,8,0,7,0,0,0,0,0,1,1,0,1,6,0,0,0,0,0,0,7
0,1,42,2.21,64,68,64.0343,73,70,22,20,0,20,12,0,9,1,2,0,0,0,0,2,2,0,1,0,4,0,0,0,0,1
0,1,42,2.21,68,69,60.5786,107,102,35,32,0,32,17,1,11,0,2,0,1,0,2,5,5,2,2,0,2,0,1,0,0,3
0,1,42,2.21,72,70,56.1836,114,108,25,25,0,25,14,0,7,1,1,1,2,2,0,3,1,1,4,0,0,0,0,0,0,3
0,1,42,2.21,76,71,50.0877,179,172,41,39,1,38,21,0,12,1,1,1,2,2,2,5,4,1,2,0,0,0,1,2,0,6
0,1,42,2.21,80,72,43.3576,165,161,40,39,1,38,17,1,11,1,1,1,0,2,0,6,5,2,3,0,1,0,1,1,2,5
0,1,42,7.03,52,65,19.3934,14,12,7,7,0,7,3,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
0,1,42,7.03,56,66,17.7305,11,9,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,7.03,60,67,17.0312,22,19,10,10,0,10,8,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,42,7.03,64,68,16.2337,22,20,8,8,1,7,2,0,2,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0
0,1,42,7.03,68,69,15.3078,24,23,7,7,0,7,2,0,0,0,0,0,1,0,1,3,3,0,1,0,0,0,0,0,0,1
0,1,42,7.03,72,70,14.0287,31,29,7,7,0,7,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2
0,1,42,7.03,76,71,12.6491,47,45,11,11,1,10,5,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3
0,1,42,7.03,80,72,10.6833,47,46,17,16,1,15,4,1,2,0,1,0,0,0,0,4,4,1,0,0,2,0,1,0,0,3
0,1,42,13.9,52,65,11.221,6,6,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,42,13.9,56,66,10.3384,5,5,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,13.9,60,67,9.9952,13,13,6,6,0,6,1,0,0,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0
0,1,42,13.9,64,68,9.519,9,9,3,3,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,1,42,13.9,68,69,8.9988,20,18,5,4,0,4,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,42,13.9,72,70,8.0981,23,22,6,6,0,6,2,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
0,1,42,13.9,76,71,7.2561,17,16,5,5,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2
0,1,42,13.9,80,72,6.2576,31,31,13,10,0,10,6,0,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
0,1,42,24.35,52,65,4.1746,4,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,42,24.35,56,66,3.806,3,3,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,42,24.35,60,67,3.6295,3,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,24.35,64,68,3.5167,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,24.35,68,69,3.3377,6,6,3,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,42,24.35,72,70,3.0757,11,11,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,24.35,76,71,2.5394,10,10,5,5,0,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,1,42,24.35,80,72,2.1624,8,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,34.64,52,65,2.1095,3,3,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,34.64,56,66,1.907,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,34.64,60,67,1.8613,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,34.64,64,68,1.7323,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,42,34.64,68,69,1.598,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,42,34.64,72,70,1.4238,6,6,3,3,0,3,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,42,34.64,76,71,1.2211,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,42,34.64,80,72,1.0817,3,3,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1,42,52.42,52,65,2.6132,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,42,52.42,56,66,2.4295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,52.42,60,67,2.2951,5,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,52.42,64,68,2.1791,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,52.42,68,69,1.9992,7,6,3,3,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42,52.42,72,70,1.6893,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
